,School_ID,Name of School,ZIP Code,Community Area Number,Community Area Name,Ward,Police District,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Asian_Pacific_Islander,Student_Count_Hawaiian_Pacific_Islander,Statistics_Description,Demographic_Description,Overall_Rating,School_Latitude,School_Longitude,Location,School_Survey_Safety,Chronic_Truancy_Pct,count
287,610052,Horace Mann Elementary School,60617,46,SOUTH CHICAGO,8,4,Horace Mann Elementary School,ES,60617,320,248,32,310,6,3,0,0,0,0,There are 320 students enrolled at MANN.  77.5% are Low Income Students.  10% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at MANN is Black.  This demographic makes up 96.9% of the student population.  The second greatest demographic is Hispanic at 1.9%.,Level 1,41.748274,-87.574816,POINT (-87.574816 41.748274),2,36.5,274
288,609993,Agustin Lara Elementary Academy,60609,61,NEW CITY,20,9,Agustin Lara Elementary Academy,ES,60609,309,258,53,17,286,2,1,0,0,0,There are 309 students enrolled at LARA.  83.5% are Low Income Students.  17.2% are Diverse Learners.  57.3% are Limited English Learners.,The largest demographic at LARA is Hispanic.  This demographic makes up 92.6% of the student population.  The second greatest demographic is Black at 5.5%.,Level 1,41.80977,-87.672182,POINT (-87.672182 41.80977),3,40.0,193
289,609894,John B Drake Elementary School,60616,35,DOUGLAS,4,1,John B Drake Elementary School,ES,60616,241,212,46,229,10,1,1,0,0,0,There are 241 students enrolled at DRAKE.  88% are Low Income Students.  19.1% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at DRAKE is Black.  This demographic makes up 95% of the student population.  The second greatest demographic is Hispanic at 4.1%.,Level 2,41.844043,-87.628553,POINT (-87.628553 41.844043),3,54.1,193
290,610002,Thomas Hoyne Elementary School,60617,48,CALUMET HEIGHTS,7,4,Thomas Hoyne Elementary School,ES,60617,227,158,26,219,4,0,0,0,0,0,There are 227 students enrolled at HOYNE.  69.6% are Low Income Students.  11.5% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at HOYNE is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 1.8%.,Level 2+,41.733338,-87.568228,POINT (-87.568228 41.733338),2,37.2,274
291,609981,Phobe Apperson Hearst Elementary School,60638,56,GARFIELD RIDGE,23,8,Phoebe Apperson Hearst Elementary School,ES,60638,305,237,118,98,199,4,2,1,0,0,There are 305 students enrolled at HEARST.  77.7% are Low Income Students.  38.7% are Diverse Learners.  28.2% are Limited English Learners.,The largest demographic at HEARST is Hispanic.  This demographic makes up 65.2% of the student population.  The second greatest demographic is Black at 32.1%.,Level 2+,41.808175,-87.745726,POINT (-87.745726 41.808175),2,47.3,274
292,609791,Perkins Bass Elementary School,60621,68,ENGLEWOOD,17,7,Perkins Bass Elementary School,ES,60621,343,299,42,327,14,1,0,0,0,0,There are 343 students enrolled at BASS.  87.2% are Low Income Students.  12.2% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at BASS is Black.  This demographic makes up 95.3% of the student population.  The second greatest demographic is Hispanic at 4.1%.,Level 2+,41.774246,-87.653532,POINT (-87.653532 41.774246),2,62.2,274
293,609897,Charles W Earle Elementary School,60636,67,WEST ENGLEWOOD,15,7,Charles W Earle Elementary School,ES,60636,251,200,40,214,34,1,0,0,0,0,There are 251 students enrolled at EARLE.  79.7% are Low Income Students.  15.9% are Diverse Learners.  8.4% are Limited English Learners.,The largest demographic at EARLE is Black.  This demographic makes up 85.3% of the student population.  The second greatest demographic is Hispanic at 13.5%.,Level 1+,41.781225,-87.675547,POINT (-87.675547 41.781225),2,61.8,274
294,609836,Arthur E Canty Elementary School,60634,17,DUNNING,36,16,Arthur E Canty Elementary School,ES,60634,796,349,140,17,405,334,23,2,0,0,There are 796 students enrolled at CANTY.  43.8% are Low Income Students.  17.6% are Diverse Learners.  28.9% are Limited English Learners.,The largest demographic at CANTY is Hispanic.  This demographic makes up 50.9% of the student population.  The second greatest demographic is White at 42%.,Level 1+,41.948007,-87.829296,POINT (-87.829296 41.948007),3,28.5,193
295,609943,Samuel Gompers Fine Arts Options Elementary School,60628,53,WEST PULLMAN,9,5,Jesse Owens Elementary Community Academy,ES,60628,340,272,67,314,14,4,0,0,0,0,There are 340 students enrolled at OWENS.  80% are Low Income Students.  19.7% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at OWENS is Black.  This demographic makes up 92.4% of the student population.  The second greatest demographic is Hispanic at 4.1%.,Level 2,41.670618,-87.622546,POINT (-87.622546 41.670618),3,53.6,193
296,609988,Patrick Henry Elementary School,60618,16,IRVING PARK,33,17,Patrick Henry Elementary School,ES,60618,448,359,69,16,371,31,13,6,0,1,There are 448 students enrolled at HENRY.  80.1% are Low Income Students.  15.4% are Diverse Learners.  48% are Limited English Learners.,The largest demographic at HENRY is Hispanic.  This demographic makes up 82.8% of the student population.  The second greatest demographic is White at 6.9%.,Level 1,41.958989,-87.715632,POINT (-87.715632 41.958989),3,34.7,193
297,610215,Francisco I Madero Middle School,60623,30,SOUTH LAWNDALE,22,10,Francisco I Madero Middle School,MS,60623,252,236,46,1,251,0,0,0,0,0,There are 252 students enrolled at MADERO.  93.7% are Low Income Students.  18.3% are Diverse Learners.  38.5% are Limited English Learners.,The largest demographic at MADERO is Hispanic.  This demographic makes up 99.6% of the student population.  The second greatest demographic is Black at 0.4%.,Level 1,41.840957,-87.705064,POINT (-87.705064 41.840957),2,33.0,274
298,609755,Whitney M Young Magnet High School,60607,28,NEAR WEST SIDE,2,12,Whitney M Young Magnet High School,HS,60607,2149,780,188,369,613,540,520,7,0,18,There are 2149 students enrolled at YOUNG HS.  36.3% are Low Income Students.  8.7% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at YOUNG HS is Hispanic.  This demographic makes up 28.5% of the student population.  The second greatest demographic is White at 25.1%.,Level 1+,41.878603,-87.664233,POINT (-87.664233 41.878603),3,18.7,193
299,610153,William H Ryder Math & Science Specialty Elementary School,60620,71,AUBURN GRESHAM,21,22,William H Ryder Math & Science Specialty ES,ES,60620,351,279,107,338,7,1,0,1,0,0,There are 351 students enrolled at RYDER.  79.5% are Low Income Students.  30.5% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at RYDER is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 2%.,Level 1,41.735379,-87.638843,POINT (-87.638843 41.735379),5,41.1,19
300,609935,Matthew Gallistel Elementary Language Academy,60617,52,EAST SIDE,10,4,Matthew Gallistel Elementary Language Academy,ES,60617,618,504,78,43,566,6,0,3,0,0,There are 618 students enrolled at GALLISTEL.  81.6% are Low Income Students.  12.6% are Diverse Learners.  34.1% are Limited English Learners.,The largest demographic at GALLISTEL is Hispanic.  This demographic makes up 91.6% of the student population.  The second greatest demographic is Black at 7%.,Level 1,41.706801,-87.535175,POINT (-87.535175 41.706801),3,39.6,193
301,610217,James Ward Elementary School,60616,34,ARMOUR SQUARE,11,9,James Ward Elementary School,ES,60616,516,349,36,36,49,27,400,1,0,0,There are 516 students enrolled at WARD J.  67.6% are Low Income Students.  7% are Diverse Learners.  53.5% are Limited English Learners.,The largest demographic at WARD J is Asian.  This demographic makes up 77.5% of the student population.  The second greatest demographic is Hispanic at 9.5%.,Level 1+,41.84398,-87.635356,POINT (-87.635356 41.84398),3,11.7,193
302,610068,Hanson Park Elementary School,60639,19,BELMONT CRAGIN,37,25,Hanson Park Elementary School,ES,60639,1144,893,259,32,1088,14,1,6,0,1,There are 1144 students enrolled at HANSON PARK.  78.1% are Low Income Students.  22.6% are Diverse Learners.  51.7% are Limited English Learners.,The largest demographic at HANSON PARK is Hispanic.  This demographic makes up 95.1% of the student population.  The second greatest demographic is Black at 2.8%.,Level 1,41.923955,-87.761515,POINT (-87.761515 41.923955),2,32.7,274
303,609751,Dr  Martin Luther King  Jr  College Prep High School,60653,39,KENWOOD,4,2,Dr  Martin Luther King  Jr  College Prep HS,HS,60653,588,474,82,552,18,5,4,1,0,1,There are 588 students enrolled at KING HS.  80.6% are Low Income Students.  13.9% are Diverse Learners.  1.7% are Limited English Learners.,The largest demographic at KING HS is Black.  This demographic makes up 93.9% of the student population.  The second greatest demographic is Hispanic at 3.1%.,Level 1,41.813675,-87.603874,POINT (-87.603874 41.813675),2,39.9,274
304,610363,Walt Disney Magnet Elementary School,60613,3,UPTOWN,46,19,Walt Disney Magnet Elementary School,ES,60613,1459,825,132,736,302,209,139,8,0,2,There are 1459 students enrolled at DISNEY.  56.5% are Low Income Students.  9% are Diverse Learners.  15.8% are Limited English Learners.,The largest demographic at DISNEY is Black.  This demographic makes up 50.4% of the student population.  The second greatest demographic is Hispanic at 20.7%.,Level 1+,41.956816,-87.646083,POINT (-87.646083 41.956816),3,23.5,193
305,610544,Mariano Azuela Elementary School,60629,65,WEST LAWN,13,8,Mariano Azuela Elementary School,ES,60629,708,532,93,8,686,7,1,4,0,0,There are 708 students enrolled at AZUELA.  75.1% are Low Income Students.  13.1% are Diverse Learners.  39.7% are Limited English Learners.,The largest demographic at AZUELA is Hispanic.  This demographic makes up 96.9% of the student population.  The second greatest demographic is Black at 1.1%.,Level 1,41.771079,-87.73992,POINT (-87.73992 41.771079),3,39.9,193
306,609678,William Jones College Preparatory High School,60605,32,LOOP,2,1,William Jones College Preparatory High School,HS,60605,1930,719,150,239,607,674,335,6,0,10,There are 1930 students enrolled at JONES HS.  37.3% are Low Income Students.  7.8% are Diverse Learners.  2.4% are Limited English Learners.,The largest demographic at JONES HS is White.  This demographic makes up 34.9% of the student population.  The second greatest demographic is Hispanic at 31.5%.,Level 1+,41.873066,-87.627675,POINT (-87.627675 41.873066),3,38.6,193
307,609845,George Washington Carver Primary School,60827,54,RIVERDALE,9,5,George Washington Carver Primary School,ES,60827,461,396,48,454,7,0,0,0,0,0,There are 461 students enrolled at CARVER G.  85.9% are Low Income Students.  10.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at CARVER G is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Hispanic at 1.5%.,Level 2,41.653702,-87.599516,POINT (-87.599516 41.653702),1,78.6,48
308,610290,Benjamin E Mays Elementary Academy,60621,68,ENGLEWOOD,16,7,Benjamin E Mays Elementary Academy,ES,60621,234,185,36,221,10,0,0,0,0,0,There are 234 students enrolled at MAYS.  79.1% are Low Income Students.  15.4% are Diverse Learners.  4.3% are Limited English Learners.,The largest demographic at MAYS is Black.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Hispanic at 4.3%.,Level 3,41.772727,-87.637277,POINT (-87.637277 41.772727),3,26.7,193
309,610032,Wendell E Green Elementary School,60643,73,WASHINGTON HEIGHTS,21,22,Wendell E Green Elementary School,ES,60643,300,231,85,289,4,0,0,0,0,0,There are 300 students enrolled at GREEN.  77% are Low Income Students.  28.3% are Diverse Learners.  0.7% are Limited English Learners.,The largest demographic at GREEN is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Other at 2.4%.,Level 1,41.719292,-87.6525,POINT (-87.6525 41.719292),2,28.5,274
310,610097,William P Nixon Elementary School,60639,20,HERMOSA,30,25,William P Nixon Elementary School,ES,60639,589,458,78,15,563,7,1,1,0,0,There are 589 students enrolled at NIXON.  77.8% are Low Income Students.  13.2% are Diverse Learners.  51.3% are Limited English Learners.,The largest demographic at NIXON is Hispanic.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Black at 2.5%.,Level 2+,41.919581,-87.73142,POINT (-87.73142 41.919581),2,45.8,274
311,609839,Carroll-Rosenwald Specialty Elementary School,60652,70,ASHBURN,18,8,Carroll-Rosenwald Specialty Elementary School,ES,60652,415,305,71,343,61,7,0,1,0,0,There are 415 students enrolled at CARROLL.  73.5% are Low Income Students.  17.1% are Diverse Learners.  5.3% are Limited English Learners.,The largest demographic at CARROLL is Black.  This demographic makes up 82.7% of the student population.  The second greatest demographic is Hispanic at 14.7%.,Level 1,41.742517,-87.696012,POINT (-87.696012 41.742517),4,36.8,49
312,610334,Al Raby High School,60624,27,EAST GARFIELD PARK,28,11,Al Raby High School,HS,60624,177,162,79,159,16,1,0,1,0,0,There are 177 students enrolled at RABY HS.  91.5% are Low Income Students.  44.6% are Diverse Learners.  6.8% are Limited English Learners.,The largest demographic at RABY HS is Black.  This demographic makes up 89.8% of the student population.  The second greatest demographic is Hispanic at 9%.,Level 2,41.88621,-87.715423,POINT (-87.715423 41.88621),2,94.0,274
313,609975,John Hay Elementary Community Academy,60651,25,AUSTIN,37,15,John Hay Elementary Community Academy,ES,60651,265,234,32,216,45,1,2,0,0,0,There are 265 students enrolled at HAY.  88.3% are Low Income Students.  12.1% are Diverse Learners.  8.7% are Limited English Learners.,The largest demographic at HAY is Black.  This demographic makes up 81.5% of the student population.  The second greatest demographic is Hispanic at 17%.,Level 2,41.899171,-87.755813,POINT (-87.755813 41.899171),3,55.0,193
314,609918,Eugene Field Elementary School,60626,1,ROGERS PARK,49,24,Eugene Field Elementary School,ES,60626,148,128,32,60,72,8,1,0,0,1,There are 148 students enrolled at FIELD.  86.5% are Low Income Students.  21.6% are Diverse Learners.  37.8% are Limited English Learners.,The largest demographic at FIELD is Hispanic.  This demographic makes up 48.6% of the student population.  The second greatest demographic is Black at 40.5%.,Level 2+,42.009664,-87.669985,POINT (-87.669985 42.009664),1,29.6,48
315,610201,Ole A Thorp Elementary Scholastic Academy,60634,17,DUNNING,38,16,Ole A Thorp Elementary Scholastic Academy,ES,60634,785,298,141,49,434,241,28,2,0,3,There are 785 students enrolled at THORP O.  38% are Low Income Students.  18% are Diverse Learners.  8.3% are Limited English Learners.,The largest demographic at THORP O is Hispanic.  This demographic makes up 55.3% of the student population.  The second greatest demographic is White at 30.7%.,Level 1,41.948571,-87.777631,POINT (-87.777631 41.948571),3,17.0,193
316,609873,Crown Community Academy of Fine Arts Center Elementary School,60623,29,NORTH LAWNDALE,24,10,Crown Community Academy of Fine Arts Center ES,ES,60623,123,107,17,111,11,0,0,0,0,0,There are 123 students enrolled at CROWN.  87% are Low Income Students.  13.8% are Diverse Learners.  3.3% are Limited English Learners.,The largest demographic at CROWN is Black.  This demographic makes up 90.2% of the student population.  The second greatest demographic is Hispanic at 8.9%.,Level 2+,41.852663,-87.71247,POINT (-87.71247 41.852663),2,42.5,274
